Class,Value,Timestamp
Atrium,1,2019-03-08 12:32:13
Atrium,0,2019-03-08 12:34:25
Atrium,1,2019-03-08 12:35:37
Atrium,0,2019-03-08 12:37:45
Atrium,1,2019-03-08 12:38:41
Atrium,0,2019-03-08 12:40:49
Atrium,1,2019-03-08 12:47:12
Atrium,0,2019-03-08 12:51:23
Atrium,1,2019-03-08 12:51:32
Atrium,0,2019-03-08 12:53:43
Atrium,1,2019-03-08 12:54:32
Atrium,0,2019-03-08 13:00:46
Atrium,1,2019-03-08 13:01:22
Atrium,0,2019-03-08 13:03:29
Atrium,1,2019-03-08 13:03:51
Atrium,0,2019-03-08 13:08:05
Atrium,1,2019-03-08 13:11:52
Atrium,0,2019-03-08 13:14:05
Atrium,1,2019-03-08 13:16:29
Atrium,0,2019-03-08 13:18:41
Atrium,1,2019-03-08 13:24:31
Atrium,0,2019-03-08 13:26:38
Atrium,1,2019-03-08 13:27:19
Atrium,0,2019-03-08 13:29:29
Atrium,1,2019-03-08 13:29:47
Atrium,0,2019-03-08 13:32:04
Atrium,1,2019-03-08 13:32:29
Atrium,0,2019-03-08 13:34:40
Atrium,1,2019-03-08 13:35:10
Atrium,0,2019-03-08 13:39:28
Atrium,1,2019-03-08 13:42:02
Atrium,0,2019-03-08 13:46:15
Atrium,1,2019-03-09 09:35:33
Atrium,0,2019-03-09 09:37:58
Atrium,1,2019-03-09 09:38:07
Atrium,0,2019-03-09 09:40:27
Atrium,1,2019-03-09 09:41:22
Atrium,0,2019-03-09 09:43:44
Atrium,1,2019-03-09 09:44:01
Atrium,0,2019-03-09 09:46:14
Atrium,1,2019-03-09 09:48:24
Atrium,0,2019-03-09 09:50:32
Atrium,1,2019-03-09 09:51:03
Atrium,0,2019-03-09 09:53:11
Atrium,1,2019-03-09 09:53:30
Atrium,0,2019-03-09 09:57:58
Atrium,1,2019-03-09 09:59:34
Atrium,0,2019-03-09 10:01:42
Atrium,1,2019-03-09 10:02:03
Atrium,0,2019-03-09 10:04:25
Atrium,1,2019-03-09 10:05:17
Atrium,0,2019-03-09 10:07:27
Atrium,1,2019-03-09 10:09:33
Atrium,0,2019-03-09 10:11:44
Atrium,1,2019-03-09 10:12:08
Atrium,0,2019-03-09 10:14:20
Atrium,1,2019-03-09 10:14:40
Atrium,0,2019-03-09 10:17:00
Atrium,1,2019-03-09 10:18:01
Atrium,0,2019-03-09 10:31:28
Atrium,1,2019-03-09 10:33:07
Atrium,0,2019-03-09 10:37:57
Atrium,1,2019-03-09 10:38:05
Atrium,0,2019-03-09 10:40:33
Atrium,1,2019-03-09 10:42:34
Atrium,0,2019-03-09 10:44:46
Atrium,1,2019-03-09 10:44:58
Atrium,0,2019-03-09 10:47:10
Atrium,1,2019-03-09 10:47:45
Atrium,0,2019-03-09 10:54:14
Atrium,1,2019-03-09 10:54:34
Atrium,0,2019-03-09 10:56:41
Atrium,1,2019-03-10 09:04:34
Atrium,0,2019-03-10 09:06:54
Atrium,1,2019-03-10 09:07:04
Atrium,0,2019-03-10 09:09:24
Atrium,1,2019-03-10 09:10:25
Atrium,0,2019-03-10 09:14:43
Atrium,1,2019-03-10 17:06:20
Atrium,0,2019-03-10 17:08:32
Atrium,1,2019-03-10 17:11:53
Atrium,0,2019-03-10 17:14:05
Atrium,1,2019-03-11 06:56:54
Atrium,0,2019-03-11 06:59:08
Atrium,1,2019-03-11 07:00:10
Atrium,0,2019-03-11 07:02:19
Atrium,1,2019-03-11 07:02:47
Atrium,0,2019-03-11 07:04:56
Atrium,1,2019-03-11 07:06:35
Atrium,0,2019-03-11 07:09:03
Atrium,1,2019-03-11 07:10:47
Atrium,0,2019-03-11 07:13:06
Atrium,1,2019-03-11 07:13:25
Atrium,0,2019-03-11 07:17:40
Atrium,1,2019-03-11 07:17:51
Atrium,0,2019-03-11 07:24:22
Atrium,1,2019-03-11 07:25:15
Atrium,0,2019-03-11 07:27:27
Atrium,1,2019-03-11 07:33:23
Atrium,0,2019-03-11 07:35:35
Atrium,1,2019-03-11 07:35:54
Atrium,0,2019-03-11 07:44:13
Atrium,1,2019-03-11 07:44:22
Atrium,0,2019-03-11 07:48:38
Atrium,1,2019-03-11 07:48:46
Atrium,0,2019-03-11 07:51:02
Atrium,1,2019-03-11 07:51:39
Atrium,0,2019-03-11 07:59:45
Atrium,1,2019-03-11 08:00:37
Atrium,0,2019-03-11 08:04:41
Atrium,1,2019-03-11 08:05:42
Atrium,0,2019-03-11 08:09:49
Atrium,1,2019-03-11 08:11:22
Atrium,0,2019-03-11 08:13:29
Atrium,1,2019-03-11 08:14:10
Atrium,0,2019-03-11 08:16:18
Atrium,1,2019-03-11 08:18:48
Atrium,0,2019-03-11 08:23:11
Atrium,1,2019-03-11 08:23:49
Atrium,0,2019-03-11 08:26:01
Atrium,1,2019-03-11 08:30:04
Atrium,0,2019-03-11 08:32:24
Atrium,1,2019-03-11 08:47:00
Atrium,0,2019-03-11 08:49:19
Atrium,1,2019-03-11 08:50:02
Atrium,0,2019-03-11 08:56:32
Atrium,1,2019-03-11 08:57:18
Atrium,0,2019-03-11 08:59:27
Atrium,1,2019-03-11 08:59:52
Atrium,0,2019-03-11 09:04:12
Atrium,1,2019-03-11 09:04:21
Atrium,0,2019-03-11 09:06:33
Atrium,1,2019-03-11 09:06:42
Atrium,0,2019-03-11 09:15:10
Atrium,1,2019-03-11 09:17:13
Atrium,0,2019-03-11 09:21:29
Atrium,1,2019-03-11 09:22:22
Atrium,0,2019-03-11 09:24:34
Atrium,1,2019-03-11 16:09:10
Atrium,0,2019-03-11 16:13:12
Atrium,1,2019-03-11 16:13:26
Atrium,0,2019-03-11 16:15:38
Atrium,1,2019-03-11 16:18:19
Atrium,0,2019-03-11 16:20:31
Atrium,1,2019-03-11 16:20:47
Atrium,0,2019-03-11 16:22:59
Atrium,1,2019-03-11 16:24:27
Atrium,0,2019-03-11 16:26:47
Atrium,1,2019-03-11 16:27:08
Atrium,0,2019-03-11 16:29:28
Atrium,1,2019-03-11 16:33:39
Atrium,0,2019-03-11 16:36:00
Atrium,1,2019-03-11 16:36:10
Atrium,0,2019-03-11 16:38:22
Atrium,1,2019-03-11 16:41:24
Atrium,0,2019-03-11 16:45:41
Atrium,1,2019-03-11 16:53:41
Atrium,0,2019-03-11 16:55:53
Atrium,1,2019-03-11 16:56:23
Atrium,0,2019-03-11 16:58:42
Atrium,1,2019-03-11 17:05:59
Atrium,0,2019-03-11 17:08:11
Atrium,1,2019-03-11 17:11:29
Atrium,0,2019-03-11 17:13:37
Atrium,1,2019-03-11 17:18:34
Atrium,0,2019-03-11 17:23:04
Atrium,1,2019-03-11 17:23:18
Atrium,0,2019-03-11 17:25:37
Atrium,1,2019-03-11 17:28:52
Atrium,0,2019-03-11 17:35:53
Atrium,1,2019-03-11 17:44:42
Atrium,0,2019-03-11 17:50:57
Atrium,1,2019-03-11 17:51:31
Atrium,0,2019-03-11 17:53:38
Atrium,1,2019-03-11 17:54:02
Atrium,0,2019-03-11 17:56:10
Atrium,1,2019-03-11 17:57:07
Atrium,0,2019-03-11 18:10:09
Atrium,1,2019-03-11 18:44:37
Atrium,0,2019-03-11 18:46:48
Atrium,1,2019-03-11 18:49:37
Atrium,0,2019-03-11 18:53:55
Atrium,1,2019-03-11 18:54:59
Atrium,0,2019-03-11 18:57:11
Atrium,1,2019-03-11 19:17:15
Atrium,0,2019-03-11 19:19:26
Atrium,1,2019-03-11 20:11:51
Atrium,0,2019-03-11 20:14:10
Atrium,1,2019-03-11 20:15:46
Atrium,0,2019-03-11 20:17:59
Atrium,1,2019-03-11 20:20:23
Atrium,0,2019-03-11 20:22:34
Atrium,1,2019-03-11 20:23:39
Atrium,0,2019-03-11 20:29:01
Atrium,1,2019-03-11 20:29:42
Atrium,0,2019-03-11 20:32:01
Atrium,1,2019-03-11 20:32:25
Atrium,0,2019-03-11 20:34:52
Atrium,1,2019-03-11 20:37:30
Atrium,0,2019-03-11 20:39:49
Atrium,1,2019-03-11 20:56:07
Atrium,0,2019-03-11 21:00:28
Atrium,1,2019-03-11 23:54:07
Atrium,0,2019-03-11 23:56:18
Atrium,1,2019-03-11 23:56:40
Atrium,0,2019-03-11 23:58:59
Atrium,1,2019-03-12 06:08:14
Atrium,0,2019-03-12 06:10:27
Atrium,1,2019-03-12 06:11:06
Atrium,0,2019-03-12 06:25:01
Atrium,1,2019-03-12 06:26:14
Atrium,0,2019-03-12 06:28:22
Atrium,1,2019-03-12 06:28:44
Atrium,0,2019-03-12 06:30:52
Atrium,1,2019-03-12 06:31:34
Atrium,0,2019-03-12 06:33:48
Atrium,1,2019-03-12 06:45:06
Atrium,0,2019-03-12 06:47:18
Atrium,1,2019-03-12 06:56:20
Atrium,0,2019-03-12 06:58:40
Atrium,1,2019-03-12 07:00:46
Atrium,0,2019-03-12 07:02:58
Atrium,1,2019-03-12 07:32:41
Atrium,0,2019-03-12 07:35:01
Atrium,1,2019-03-12 07:36:33
Atrium,0,2019-03-12 07:38:45
Atrium,1,2019-03-12 07:38:54
Atrium,0,2019-03-12 07:45:00
Atrium,1,2019-03-12 07:47:34
Atrium,0,2019-03-12 07:49:46
Atrium,1,2019-03-12 07:50:54
Atrium,0,2019-03-12 07:53:05
Atrium,1,2019-03-12 08:09:34
Atrium,0,2019-03-12 08:11:46
Atrium,1,2019-03-12 08:27:08
Atrium,0,2019-03-12 08:33:59
Atrium,1,2019-03-12 08:36:40
Atrium,0,2019-03-12 08:38:52
Atrium,1,2019-03-12 08:39:09
Atrium,0,2019-03-12 08:41:22
Atrium,1,2019-03-12 08:48:08
Atrium,0,2019-03-12 08:50:26
Atrium,1,2019-03-12 09:02:26
Atrium,0,2019-03-12 09:04:38
Atrium,1,2019-03-12 09:07:46
Atrium,0,2019-03-12 09:09:57
Atrium,1,2019-03-12 09:11:05
Atrium,0,2019-03-12 09:13:16
Atrium,1,2019-03-12 09:13:49
Atrium,0,2019-03-12 09:16:01
Atrium,1,2019-03-12 09:16:22
Atrium,0,2019-03-12 09:18:42
Atrium,1,2019-03-12 09:21:29
Atrium,0,2019-03-12 09:23:40
Atrium,1,2019-03-12 09:26:30
Atrium,0,2019-03-12 09:28:49
Atrium,1,2019-03-12 09:31:10
Atrium,0,2019-03-12 09:33:22
Atrium,1,2019-03-12 09:39:35
Atrium,0,2019-03-12 09:43:49
Atrium,1,2019-03-12 09:46:34
Atrium,0,2019-03-12 09:48:54
Atrium,1,2019-03-12 09:49:05
Atrium,0,2019-03-12 09:51:12
Atrium,1,2019-03-12 10:02:47
Atrium,0,2019-03-12 10:04:58
Atrium,1,2019-03-12 10:11:02
Atrium,0,2019-03-12 10:15:17
Atrium,1,2019-03-12 10:15:34
Atrium,0,2019-03-12 10:17:46
Atrium,1,2019-03-12 10:18:00
Atrium,0,2019-03-12 10:20:20
Atrium,1,2019-03-12 10:22:59
Atrium,0,2019-03-12 10:31:30
Atrium,1,2019-03-12 10:42:10
Atrium,0,2019-03-12 10:44:22
Atrium,1,2019-03-12 11:00:10
Atrium,0,2019-03-12 11:24:58
Atrium,1,2019-03-12 11:25:06
Atrium,0,2019-03-12 11:27:19
Atrium,1,2019-03-12 11:27:55
Atrium,0,2019-03-12 11:30:15
Atrium,1,2019-03-12 11:37:46
Atrium,0,2019-03-12 11:39:54
Atrium,1,2019-03-12 11:53:41
Atrium,0,2019-03-12 11:55:53
Atrium,1,2019-03-12 12:05:40
Atrium,0,2019-03-12 12:09:54
Atrium,1,2019-03-12 12:11:25
Atrium,0,2019-03-12 12:13:37
Atrium,1,2019-03-12 14:26:06
Atrium,0,2019-03-12 14:28:25
Atrium,1,2019-03-12 14:30:00
Atrium,0,2019-03-12 14:34:39
Atrium,1,2019-03-12 14:35:02
Atrium,0,2019-03-12 14:37:14
Atrium,1,2019-03-12 14:39:05
Atrium,0,2019-03-12 14:43:20
Atrium,1,2019-03-12 14:46:16
Atrium,0,2019-03-12 14:48:28
Atrium,1,2019-03-12 14:49:05
Atrium,0,2019-03-12 14:53:14
Atrium,1,2019-03-12 14:53:25
Atrium,0,2019-03-12 14:55:50
Atrium,1,2019-03-12 14:56:04
Atrium,0,2019-03-12 14:58:16
Atrium,1,2019-03-12 15:02:51
Atrium,0,2019-03-12 15:05:07
Atrium,1,2019-03-12 15:05:55
Atrium,0,2019-03-12 15:08:08
Atrium,1,2019-03-12 15:08:22
Atrium,0,2019-03-12 15:10:30
Atrium,1,2019-03-12 15:13:12
Atrium,0,2019-03-12 15:15:34
Atrium,1,2019-03-12 15:35:06
Atrium,0,2019-03-12 15:37:18
Atrium,1,2019-03-12 15:45:11
Atrium,0,2019-03-12 15:49:22
Atrium,1,2019-03-12 16:14:11
Atrium,0,2019-03-12 16:20:25
Atrium,1,2019-03-12 17:03:39
Atrium,0,2019-03-12 17:05:57
Atrium,1,2019-03-12 17:16:55
Atrium,0,2019-03-12 17:19:07
Atrium,1,2019-03-12 17:25:21
Atrium,0,2019-03-12 17:27:48
Atrium,1,2019-03-12 17:29:14
Atrium,0,2019-03-12 17:31:26
Atrium,1,2019-03-12 17:32:24
Atrium,0,2019-03-12 17:34:36
Atrium,1,2019-03-12 17:40:55
Atrium,0,2019-03-12 17:43:07
Atrium,1,2019-03-12 17:59:20
Atrium,0,2019-03-12 18:03:41
Atrium,1,2019-03-12 18:03:50
Atrium,0,2019-03-12 18:06:02
Atrium,1,2019-03-12 18:06:22
Atrium,0,2019-03-12 18:08:42
Atrium,1,2019-03-12 18:08:53
Atrium,0,2019-03-12 18:11:05
Atrium,1,2019-03-12 18:16:18
Atrium,0,2019-03-12 18:18:34
Atrium,1,2019-03-12 18:57:56
Atrium,0,2019-03-12 19:00:16
Atrium,1,2019-03-12 19:09:04
Atrium,0,2019-03-12 19:11:16
Atrium,1,2019-03-12 19:14:38
Atrium,0,2019-03-12 19:16:51
Atrium,1,2019-03-12 19:53:28
Atrium,0,2019-03-12 19:59:35
Atrium,1,2019-03-12 20:00:03
Atrium,0,2019-03-12 20:04:21
Atrium,1,2019-03-12 20:06:17
Atrium,0,2019-03-12 20:08:36
Atrium,1,2019-03-12 20:08:45
Atrium,0,2019-03-12 20:13:08
Atrium,1,2019-03-12 20:20:42
Atrium,0,2019-03-12 20:23:02
Atrium,1,2019-03-12 20:25:08
Atrium,0,2019-03-12 20:27:19
Atrium,1,2019-03-12 22:04:53
Atrium,0,2019-03-12 22:07:05
Atrium,1,2019-03-12 22:07:15
Atrium,0,2019-03-12 22:09:27
Atrium,1,2019-03-13 06:02:22
Atrium,0,2019-03-13 06:04:31
Atrium,1,2019-03-13 06:04:53
Atrium,0,2019-03-13 06:07:00
Atrium,1,2019-03-13 06:07:53
Atrium,0,2019-03-13 06:10:08
Atrium,1,2019-03-13 06:12:50
Atrium,0,2019-03-13 06:15:09
Atrium,1,2019-03-13 06:15:23
Atrium,0,2019-03-13 06:17:35
Atrium,1,2019-03-13 06:25:20
Atrium,0,2019-03-13 06:27:27
Atrium,1,2019-03-13 06:33:06
Atrium,0,2019-03-13 06:35:18
Atrium,1,2019-03-13 06:49:40
Atrium,0,2019-03-13 06:52:00
Atrium,1,2019-03-13 06:58:06
Atrium,0,2019-03-13 07:00:32
Atrium,1,2019-03-13 07:01:59
Atrium,0,2019-03-13 07:04:07
Atrium,1,2019-03-13 07:36:19
Atrium,0,2019-03-13 07:38:27
Atrium,1,2019-03-13 07:38:57
Atrium,0,2019-03-13 07:41:12
Atrium,1,2019-03-13 07:44:18
Atrium,0,2019-03-13 07:46:37
Atrium,1,2019-03-13 07:49:45
Atrium,0,2019-03-13 07:52:04
Atrium,1,2019-03-13 08:03:34
Atrium,0,2019-03-13 08:05:54
Atrium,1,2019-03-13 08:09:51
Atrium,0,2019-03-13 08:12:10
Atrium,1,2019-03-13 08:31:37
Atrium,0,2019-03-13 08:33:57
Atrium,1,2019-03-13 08:35:03
Atrium,0,2019-03-13 08:37:15
Atrium,1,2019-03-13 08:40:31
Atrium,0,2019-03-13 08:42:51
Atrium,1,2019-03-13 08:43:26
Atrium,0,2019-03-13 08:45:37
Atrium,1,2019-03-13 08:46:47
Atrium,0,2019-03-13 08:48:58
Atrium,1,2019-03-13 08:49:59
Atrium,0,2019-03-13 08:52:12
Atrium,1,2019-03-13 08:52:27
Atrium,0,2019-03-13 08:54:46
Atrium,1,2019-03-13 08:58:21
Atrium,0,2019-03-13 09:00:32
Atrium,1,2019-03-13 09:16:28
Atrium,0,2019-03-13 09:20:32
Atrium,1,2019-03-13 09:58:56
Atrium,0,2019-03-13 10:01:03
Atrium,1,2019-03-13 10:02:38
Atrium,0,2019-03-13 10:04:57
Atrium,1,2019-03-13 10:21:58
Atrium,0,2019-03-13 10:24:14
Atrium,1,2019-03-13 10:24:37
Atrium,0,2019-03-13 10:26:45
Atrium,1,2019-03-13 10:31:21
Atrium,0,2019-03-13 10:33:40
Atrium,1,2019-03-13 10:34:14
Atrium,0,2019-03-13 10:36:32
Atrium,1,2019-03-13 10:46:25
Atrium,0,2019-03-13 10:48:37
Atrium,1,2019-03-13 10:57:36
Atrium,0,2019-03-13 10:59:48
Atrium,1,2019-03-13 11:18:55
Atrium,0,2019-03-13 11:21:03
Atrium,1,2019-03-13 11:27:34
Atrium,0,2019-03-13 11:29:41
Atrium,1,2019-03-13 11:33:39
Atrium,0,2019-03-13 11:35:46
Atrium,1,2019-03-13 12:59:48
Atrium,0,2019-03-13 13:03:55
Atrium,1,2019-03-13 13:04:20
Atrium,0,2019-03-13 13:06:28
Atrium,1,2019-03-13 14:29:13
Atrium,0,2019-03-13 14:33:25
Atrium,1,2019-03-13 14:37:00
Atrium,0,2019-03-13 14:39:19
Atrium,1,2019-03-13 14:40:35
Atrium,0,2019-03-13 14:42:46
Atrium,1,2019-03-13 14:45:22
Atrium,0,2019-03-13 14:47:35
Atrium,1,2019-03-13 14:48:00
Atrium,0,2019-03-13 14:52:28
Atrium,1,2019-03-13 14:52:53
Atrium,0,2019-03-13 14:55:05
Atrium,1,2019-03-13 14:56:59
Atrium,0,2019-03-13 15:03:29
Atrium,1,2019-03-13 15:36:28
Atrium,0,2019-03-13 15:38:40
Atrium,1,2019-03-13 15:40:28
Atrium,0,2019-03-13 15:42:44
Atrium,1,2019-03-13 15:44:56
Atrium,0,2019-03-13 15:47:15
Atrium,1,2019-03-13 15:52:28
Atrium,0,2019-03-13 15:54:36
Atrium,1,2019-03-13 16:04:42
Atrium,0,2019-03-13 16:06:54
Atrium,1,2019-03-13 16:09:28
Atrium,0,2019-03-13 16:11:48
Atrium,1,2019-03-13 16:12:17
Atrium,0,2019-03-13 16:14:24
Atrium,1,2019-03-13 16:18:00
Atrium,0,2019-03-13 16:20:07
Atrium,1,2019-03-13 16:20:26
Atrium,0,2019-03-13 16:26:51
Atrium,1,2019-03-13 16:27:07
Atrium,0,2019-03-13 16:29:21
Atrium,1,2019-03-13 16:29:56
Atrium,0,2019-03-13 16:32:15
Atrium,1,2019-03-13 16:55:17
Atrium,0,2019-03-13 16:57:28
Atrium,1,2019-03-13 16:57:57
Atrium,0,2019-03-13 17:00:05
Atrium,1,2019-03-13 17:07:58
Atrium,0,2019-03-13 17:10:10
Atrium,1,2019-03-13 17:15:25
Atrium,0,2019-03-13 17:17:36
Atrium,1,2019-03-13 17:33:41
Atrium,0,2019-03-13 17:36:01
Atrium,1,2019-03-13 17:41:21
Atrium,0,2019-03-13 17:43:40
Atrium,1,2019-03-13 17:58:58
Atrium,0,2019-03-13 18:01:10
Atrium,1,2019-03-13 18:01:24
Atrium,0,2019-03-13 18:03:43
Atrium,1,2019-03-13 18:04:13
Atrium,0,2019-03-13 18:06:27
Atrium,1,2019-03-13 18:06:42
Atrium,0,2019-03-13 18:08:52
Atrium,1,2019-03-13 18:29:39
Atrium,0,2019-03-13 18:31:51
Atrium,1,2019-03-13 18:34:57
Atrium,0,2019-03-13 18:37:09
Atrium,1,2019-03-13 18:47:07
Atrium,0,2019-03-13 18:49:26
Atrium,1,2019-03-13 18:53:42
Atrium,0,2019-03-13 18:56:01
Atrium,1,2019-03-13 18:56:32
Atrium,0,2019-03-13 18:58:44
Atrium,1,2019-03-13 18:59:34
Atrium,0,2019-03-13 19:01:46
Atrium,1,2019-03-13 19:38:47
Atrium,0,2019-03-13 19:41:00
Atrium,1,2019-03-13 19:41:41
Atrium,0,2019-03-13 19:46:00
Atrium,1,2019-03-13 19:46:08
Atrium,0,2019-03-13 19:48:23
Atrium,1,2019-03-13 19:52:04
Atrium,0,2019-03-13 19:54:15
Atrium,1,2019-03-13 19:56:41
Atrium,0,2019-03-13 19:58:54
Atrium,1,2019-03-13 20:02:37
Atrium,0,2019-03-13 20:04:45
Atrium,1,2019-03-13 20:05:45
Atrium,0,2019-03-13 20:08:00
Atrium,1,2019-03-13 20:18:40
Atrium,0,2019-03-13 20:23:05
Atrium,1,2019-03-13 20:24:05
Atrium,0,2019-03-13 20:26:25
Atrium,1,2019-03-13 22:28:11
Atrium,0,2019-03-13 22:30:30
Atrium,1,2019-03-14 06:06:12
Atrium,0,2019-03-14 06:10:31
Atrium,1,2019-03-14 06:14:09
Atrium,0,2019-03-14 06:16:28
Atrium,1,2019-03-14 06:31:36
Atrium,0,2019-03-14 06:33:43
Atrium,1,2019-03-14 06:48:12
Atrium,0,2019-03-14 06:52:43
Atrium,1,2019-03-14 06:56:21
Atrium,0,2019-03-14 06:58:34
Atrium,1,2019-03-14 07:00:31
Atrium,0,2019-03-14 07:04:38
Atrium,1,2019-03-14 07:12:35
Atrium,0,2019-03-14 07:14:47
Atrium,1,2019-03-14 07:32:10
Atrium,0,2019-03-14 07:36:23
Atrium,1,2019-03-14 07:39:22
Atrium,0,2019-03-14 07:41:34
Atrium,1,2019-03-14 07:56:33
Atrium,0,2019-03-14 07:58:51
Atrium,1,2019-03-14 08:01:42
Atrium,0,2019-03-14 08:04:01
Atrium,1,2019-03-14 08:04:48
Atrium,0,2019-03-14 08:07:15
Atrium,1,2019-03-14 08:19:55
Atrium,0,2019-03-14 08:22:02
Atrium,1,2019-03-14 08:22:41
Atrium,0,2019-03-14 08:24:50
Atrium,1,2019-03-14 08:29:32
Atrium,0,2019-03-14 08:31:44
Atrium,1,2019-03-14 08:32:08
Atrium,0,2019-03-14 08:34:23
Atrium,1,2019-03-14 08:34:45
Atrium,0,2019-03-14 08:37:06
Atrium,1,2019-03-14 08:39:32
Atrium,0,2019-03-14 08:41:52
Atrium,1,2019-03-14 08:44:08
Atrium,0,2019-03-14 08:46:20
Atrium,1,2019-03-14 08:48:17
Atrium,0,2019-03-14 08:50:33
Atrium,1,2019-03-14 08:52:25
Atrium,0,2019-03-14 08:54:38
Atrium,1,2019-03-14 08:55:54
Atrium,0,2019-03-14 08:58:06
Atrium,1,2019-03-14 09:04:51
Atrium,0,2019-03-14 09:07:02
Atrium,1,2019-03-14 09:37:48
Atrium,0,2019-03-14 09:42:06
Atrium,1,2019-03-14 09:43:02
Atrium,0,2019-03-14 09:45:10
Atrium,1,2019-03-14 09:47:28
Atrium,0,2019-03-14 09:49:47
Atrium,1,2019-03-14 09:54:00
Atrium,0,2019-03-14 10:06:18
Atrium,1,2019-03-14 10:08:40
Atrium,0,2019-03-14 10:30:41
Atrium,1,2019-03-14 10:38:45
Atrium,0,2019-03-14 10:41:04
Atrium,1,2019-03-14 10:41:35
Atrium,0,2019-03-14 10:43:47
Atrium,1,2019-03-14 10:48:49
Atrium,0,2019-03-14 10:51:08
Atrium,1,2019-03-14 10:53:26
Atrium,0,2019-03-14 10:55:39
Atrium,1,2019-03-14 10:58:57
Atrium,0,2019-03-14 11:01:24
Atrium,1,2019-03-14 12:42:29
Atrium,0,2019-03-14 12:44:40
Atrium,1,2019-03-14 12:44:53
Atrium,0,2019-03-14 12:47:00
Atrium,1,2019-03-14 12:48:02
Atrium,0,2019-03-14 12:52:07
Atrium,1,2019-03-14 12:52:58
Atrium,0,2019-03-14 12:55:06
Atrium,1,2019-03-14 13:33:21
Atrium,0,2019-03-14 13:35:32
Atrium,1,2019-03-14 14:01:37
Atrium,0,2019-03-14 14:03:44
Atrium,1,2019-03-14 14:24:25
Atrium,0,2019-03-14 14:26:32
Atrium,1,2019-03-14 14:26:56
Atrium,0,2019-03-14 14:31:57
Atrium,1,2019-03-14 14:37:20
Atrium,0,2019-03-14 14:39:32
Atrium,1,2019-03-14 14:40:53
Atrium,0,2019-03-14 14:45:08
Atrium,1,2019-03-14 14:45:22
Atrium,0,2019-03-14 14:47:35
Atrium,1,2019-03-14 14:47:54
Atrium,0,2019-03-14 14:52:00
Atrium,1,2019-03-14 14:52:17
Atrium,0,2019-03-14 14:54:41
Atrium,1,2019-03-14 14:55:42
Atrium,0,2019-03-14 14:59:47
Atrium,1,2019-03-14 15:01:21
Atrium,0,2019-03-14 15:03:29
Atrium,1,2019-03-14 15:10:58
Atrium,0,2019-03-14 15:13:10
Atrium,1,2019-03-14 15:24:35
Atrium,0,2019-03-14 15:26:56
Atrium,1,2019-03-14 15:29:01
Atrium,0,2019-03-14 15:31:20
Atrium,1,2019-03-14 15:31:54
Atrium,0,2019-03-14 15:34:13
Atrium,1,2019-03-14 15:45:28
Atrium,0,2019-03-14 15:47:47
Atrium,1,2019-03-14 16:07:12
