Time,atrium,kitchen,livingroom,toilet,bedroom,bel(A),bel(K),bel(L),bel(T),bel(B)
606.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
607.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
608.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
609.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
610.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
611.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
612.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
613.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
614.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
615.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
616.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
617.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
618.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
619.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
620.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
621.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
622.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
623.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
624.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
625.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
626.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
627.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
628.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
629.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
630.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
631.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
632.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
633.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
634.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
635.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
636.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
637.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
638.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
639.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
640.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
641.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
642.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
643.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
644.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
645.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
646.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
647.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
648.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
649.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
650.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
651.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
652.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
653.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
654.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
655.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
656.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
657.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
658.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
659.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
660.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
661.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
662.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
663.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
664.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
665.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
666.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
667.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
668.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
669.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
670.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
671.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
672.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
673.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
674.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
675.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
676.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
677.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
678.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
679.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
680.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
681.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
682.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
683.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
684.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
685.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
686.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
687.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
688.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
689.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
690.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
691.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
692.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
693.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
694.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
695.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
696.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
697.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
698.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
699.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
700.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
701.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
702.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
703.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
704.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
705.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
706.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
707.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
708.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
709.0,1,1,0,0,0,0.9661043140866336,0.014761039147457668,0.006252671562838669,0.006440987601535072,0.006440987601535072
710.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
711.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
712.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
713.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
714.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
715.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
716.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
717.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
718.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
719.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
720.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
721.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
722.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
723.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
724.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
725.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
726.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
727.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
728.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
729.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
730.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
731.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
732.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
733.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
734.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
735.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
736.0,1,0,0,0,0,0.23652869661646397,0.10033840478914453,0.22097365446401543,0.22107962206518803,0.22107962206518803
737.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
738.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
739.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
740.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
741.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
742.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
743.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
744.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
745.0,1,1,0,0,0,0.09725250659292003,0.7954210805321166,0.035767464260096166,0.035779474307433674,0.035779474307433674
746.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
747.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
748.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
749.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
750.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
751.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
752.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
753.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
754.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
755.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
756.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
757.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
758.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
759.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
760.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
761.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
762.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
763.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
764.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
765.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
766.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
767.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
768.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
769.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
770.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
771.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
772.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
773.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
774.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
775.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
776.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
777.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
778.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
779.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
780.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
781.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
782.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
783.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
784.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
785.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
786.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
787.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
788.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
789.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
790.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
791.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
792.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
793.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
794.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
795.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
796.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
797.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
798.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
799.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
800.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
801.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
802.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
803.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
804.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
805.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
806.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
807.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
808.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
809.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
810.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
811.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
812.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
813.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
814.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
815.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
816.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
817.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
818.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
819.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
820.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
821.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
822.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
823.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
824.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
825.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
826.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
827.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
828.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
829.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
830.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
831.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
832.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
833.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
834.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
835.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
836.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
837.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
838.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
839.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
840.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
841.0,0,1,0,0,0,0.28337817467495346,0.5649289597218401,0.05055886710808453,0.05056699924756096,0.05056699924756096
